,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
188,189,AUBERT VÉRONIQUE,GUC TRI,FV1 - F,,0 days 01:24:21.000000000,0 days 00:18:47.000000000,0 days 00:43:14.000000000,0 days 00:22:20.000000000
189,190,GRIMAUD STÉPHANE,FONTANIL TRI,MS4 - M,,0 days 01:24:23.000000000,0 days 00:22:37.000000000,0 days 00:39:41.000000000,0 days 00:22:05.000000000
190,191,FAYOLLE FRÉDÉRIC,TRI COW THLON 71,MS4 - M,,0 days 01:24:28.000000000,0 days 00:15:07.000000000,0 days 00:44:40.000000000,0 days 00:24:41.000000000
191,192,BESSET DAVID,ASMSE,MS3 - M,,0 days 01:24:30.000000000,0 days 00:20:36.000000000,0 days 00:41:15.000000000,0 days 00:22:39.000000000
192,193,GUYENOT STEVE,ASVEL TRI,MS2 - M,,0 days 01:24:33.000000000,0 days 00:19:17.000000000,0 days 00:41:40.000000000,0 days 00:23:36.000000000
193,194,BONNEAU TESSIER THIERRY,ANNONAY TRI,MS4 - M,,0 days 01:24:35.000000000,0 days 00:17:15.000000000,0 days 00:41:21.000000000,0 days 00:25:59.000000000
194,195,EDOUARD JONATHAN,TRYSSINGEAUX,MS3 - M,,0 days 01:24:55.000000000,0 days 00:19:15.000000000,0 days 00:38:30.000000000,0 days 00:27:10.000000000
195,196,JOSSERAND PHILIPPE,BOURG EN BRESSE TRI,MV4 - M,,0 days 01:25:30.000000000,0 days 00:18:18.000000000,0 days 00:37:55.000000000,0 days 00:29:17.000000000
196,197,PERRIN YANNICK,NON LICENCIE,MS2 - M,,0 days 01:25:59.000000000,0 days 00:20:38.000000000,0 days 00:41:33.000000000,0 days 00:23:48.000000000
197,198,JALON FRANÇOISE,ASMSE,FV4 - F,,0 days 01:26:03.000000000,0 days 00:19:45.000000000,0 days 00:41:32.000000000,0 days 00:24:46.000000000
198,199,RAGONNET NICOLAS,NON LICENCIE,MS4 - M,,0 days 01:26:10.000000000,0 days 00:18:45.000000000,0 days 00:40:02.000000000,0 days 00:27:23.000000000
