,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
277,278,QUILEZ EMILE,A.L. ECHIROLLES,45 V2M,M,0 days 07:45:46.000000000,0 days 01:07:35.000000000,0 days 04:20:24.000000000,0 days 02:17:48.000000000
278,279,SOTGIU HUBERT,PASS JOURNEE,77 V1M,M,0 days 07:46:15.000000000,0 days 01:11:07.000000000,0 days 04:23:19.000000000,0 days 02:11:50.000000000
279,280,BENABDELKADER FADIRHA,TRIATHLON CLUB MARSEILLE 12,6 V1F,F,0 days 07:47:11.000000000,0 days 01:10:54.000000000,0 days 04:22:15.000000000,0 days 02:14:03.000000000
280,281,POUJADE CHRISTELLE,SAINT LAURENT NOUAN TRIATHLON,3 S3F,F,0 days 07:49:13.000000000,0 days 00:56:00.000000000,0 days 04:44:01.000000000,0 days 02:09:14.000000000
281,282,DECOVEMACKER MICHEL,COMITE SPORTIF DU LAC DES SAPINS,46 V2M,M,0 days 07:50:45.000000000,0 days 01:06:49.000000000,0 days 04:25:08.000000000,0 days 02:18:50.000000000
282,283,LE BOUDEC MICHEL,UASG,25 V3M,M,0 days 07:51:04.000000000,0 days 01:02:03.000000000,0 days 04:32:44.000000000,0 days 02:16:18.000000000
283,284,TOULLEC CHRISTOPHE,G.S.V.A. TRIATHLON,65 S4M,M,0 days 07:52:22.000000000,0 days 00:56:26.000000000,0 days 04:29:41.000000000,0 days 02:26:16.000000000
284,285,GODBARGE CHRISTOPHE,AURILLAC TRIATHLON,26 V3M,M,0 days 07:55:52.000000000,0 days 01:07:56.000000000,0 days 04:19:00.000000000,0 days 02:28:57.000000000
285,286,LANTONNAT DIDIER,A.S.M.E TRIATHLON 42,5 V4M,M,0 days 07:58:15.000000000,0 days 00:58:45.000000000,0 days 04:34:55.000000000,0 days 02:24:35.000000000
286,287,LE KHEIM MARC,TSD TRIATHLON,27 V3M,M,0 days 08:01:39.000000000,0 days 01:08:42.000000000,0 days 04:41:07.000000000,0 days 02:11:50.000000000
287,288,MEUNIER GILLES,CLUB YERROIS DE TRIATHLON 91,28 V3M,M,0 days 08:03:48.000000000,0 days 00:58:36.000000000,0 days 04:15:30.000000000,0 days 02:49:43.000000000
288,289,LESIMPLE ERIC,ORLEANAIS TRIATHLON CLUB 45,78 V1M,M,0 days 08:04:57.000000000,0 days 01:07:16.000000000,0 days 04:26:27.000000000,0 days 02:31:14.000000000
289,290,LANDRY PHILIPPE,UASG,6 V4M,M,0 days 08:06:28.000000000,0 days 01:01:22.000000000,0 days 04:24:27.000000000,0 days 02:40:40.000000000
290,291,LALLEMENT CRISTINA,NEW SARREBOURG TEAM TRIATHLON,5 S4F,F,0 days 08:07:55.000000000,0 days 00:57:24.000000000,0 days 04:42:42.000000000,0 days 02:27:50.000000000
291,292,DUHAMEL FREDERIC,HENIN ENDURANCE TEAM,35 S3M,M,0 days 08:10:53.000000000,0 days 01:13:30.000000000,0 days 04:46:01.000000000,0 days 02:11:23.000000000
292,293,HANQUART CHRISTOPHE,A.L. ECHIROLLES,66 S4M,M,0 days 08:20:13.000000000,0 days 01:12:09.000000000,0 days 04:56:47.000000000,0 days 02:11:18.000000000
293,294,DUBERN CHRISTOPHE,PASS JOURNEE,79 V1M,M,0 days 08:20:34.000000000,0 days 01:07:59.000000000,0 days 04:27:09.000000000,0 days 02:45:27.000000000
294,295,SCARDINO JEROME,TRIATHLON CLUB DES 2 RIVES,67 S4M,M,0 days 08:21:37.000000000,0 days 00:55:37.000000000,0 days 04:34:08.000000000,0 days 02:51:53.000000000
295,296,LEVEUGLE JEAN MICHEL,MONT BLANC TRIATLHON,47 V2M,M,0 days 08:24:13.000000000,0 days 01:01:36.000000000,0 days 05:06:31.000000000,0 days 02:16:07.000000000
296,297,LOTH THIERRY,ALBERTVILLE TARENTAISE TRIATHLON,68 S4M,M,0 days 08:35:56.000000000,0 days 01:09:46.000000000,0 days 04:48:55.000000000,0 days 02:37:17.000000000
297,298,BONNEAU GERALD,TRIATHLON DU SALEVE,7 V4M,M,0 days 08:37:30.000000000,0 days 01:10:08.000000000,0 days 04:58:48.000000000,0 days 02:28:35.000000000
