,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
43,44,GAUTHIER THOMAS,LES MILLE PATTES TRIATHLON,11 S3M,M,0 days 02:15:41.000000000,0 days 00:22:00.000000000,0 days 01:17:51.000000000,0 days 00:35:51.000000000
44,45,MEYRAT OLIVIER,AIX SAVOIE TRIATHLON,7 S2M,M,0 days 02:15:53.000000000,0 days 00:22:58.000000000,0 days 01:11:10.000000000,0 days 00:41:46.000000000
45,46,MICOUD FABRICE,A. L. ECHIROLLES TRIATHLON,11 S4M,M,0 days 02:15:55.000000000,0 days 00:21:21.000000000,0 days 01:15:07.000000000,0 days 00:39:28.000000000
46,47,GONOD STÉPHANE,TRIATHLON DU SALEVE,10 V1M,M,0 days 02:16:02.000000000,0 days 00:23:31.000000000,0 days 01:12:10.000000000,0 days 00:40:21.000000000
47,48,RAVACHOL ERIC,ASMSE TRI 42,11 V1M,M,0 days 02:16:03.000000000,0 days 00:21:13.000000000,0 days 01:14:18.000000000,0 days 00:40:34.000000000
48,49,LAGARDE CÉDRIC,TEAM MERMILLOD TRIATHLON,12 S3M,M,0 days 02:16:10.000000000,0 days 00:24:53.000000000,0 days 01:15:08.000000000,0 days 00:36:10.000000000
49,50,PELCAT SÉBASTIEN,TEAM MERMILLOD TRIATHLON,12 S4M,M,0 days 02:16:18.000000000,0 days 00:23:46.000000000,0 days 01:12:46.000000000,0 days 00:39:47.000000000
50,51,BELVILLE EMERIC,AIX SAVOIE TRIATHLON,5 S1M,M,0 days 02:16:24.000000000,0 days 00:21:24.000000000,0 days 01:14:08.000000000,0 days 00:40:53.000000000
51,52,DRUTEL DOMINIQUE,SAINT PRIEST TRIATHLON,2 V2M,M,0 days 02:16:45.000000000,0 days 00:22:50.000000000,0 days 01:15:54.000000000,0 days 00:38:02.000000000
52,53,HUGUES JOEL,MACH 3 TRIATHLON,2 V3M,M,0 days 02:16:56.000000000,0 days 00:22:39.000000000,0 days 01:13:03.000000000,0 days 00:41:15.000000000
53,54,BOUTANT JÉROME,A. L. ECHIROLLES TRIATHLON,13 S3M,M,0 days 02:17:04.000000000,0 days 00:19:50.000000000,0 days 01:15:38.000000000,0 days 00:41:36.000000000
54,55,GAUDARD SÉBASTIEN,HAUTJURAVO3MAX,13 S4M,M,0 days 02:17:13.000000000,0 days 00:17:37.000000000,0 days 01:19:17.000000000,0 days 00:40:20.000000000
55,56,ANTELME OLIVIER,LES HYDROCYCLOPEDS,14 S3M,M,0 days 02:17:17.000000000,0 days 00:24:12.000000000,0 days 01:15:31.000000000,0 days 00:37:34.000000000
56,57,MAZZADI FRANCK,TRIATHLON DU SALEVE,12 V1M,M,0 days 02:17:23.000000000,0 days 00:21:50.000000000,0 days 01:15:23.000000000,0 days 00:40:11.000000000
57,58,BRIGNON PHILIPPE,LES HYDROCYCLOPEDS,3 V2M,M,0 days 02:17:51.000000000,0 days 00:25:33.000000000,0 days 01:10:28.000000000,0 days 00:41:51.000000000
58,59,BONNEFOIS PHILIPPE,TRYSSINGEAUX,13 V1M,M,0 days 02:17:52.000000000,0 days 00:23:04.000000000,0 days 01:15:08.000000000,0 days 00:39:41.000000000
59,60,VILLETTE MANUEL,OULLINS TRIATHLON,14 V1M,M,0 days 02:17:54.000000000,0 days 00:23:04.000000000,0 days 01:12:27.000000000,0 days 00:42:23.000000000
60,61,CHATELUS SÉBASTIEN,FREE IRON TEAM,15 S3M,M,0 days 02:18:06.000000000,0 days 00:23:21.000000000,0 days 01:14:29.000000000,0 days 00:40:17.000000000
61,62,GERGAUD YVES,TRIATHLON DU SALEVE,15 V1M,M,0 days 02:18:10.000000000,0 days 00:22:38.000000000,0 days 01:17:31.000000000,0 days 00:38:01.000000000
62,63,SQUIVEE FRÉDÉRIC,TEAM MERMILLOD TRIATHLON,16 V1M,M,0 days 02:18:23.000000000,0 days 00:22:14.000000000,0 days 01:15:48.000000000,0 days 00:40:22.000000000
63,64,IMBERT DAVID,EMBRUN TRIATHLON CLUB,17 V1M,M,0 days 02:18:50.000000000,0 days 00:21:59.000000000,0 days 01:18:10.000000000,0 days 00:38:42.000000000
64,65,ORLANDO ROBERTO,TEAM MERMILLOD TRIATHLON,3 V3M,M,0 days 02:19:00.000000000,0 days 00:26:21.000000000,0 days 01:11:51.000000000,0 days 00:40:49.000000000
65,66,AGNERAY FRÉDÉRIC,TEAM LIBERTY BIKES,14 S4M,M,0 days 02:19:12.000000000,0 days 00:21:42.000000000,0 days 01:14:03.000000000,0 days 00:43:27.000000000
66,67,SEYVET JÉROME,AIX SAVOIE TRIATHLON,15 S4M,M,0 days 02:19:12.000000000,0 days 00:20:57.000000000,0 days 01:15:28.000000000,0 days 00:42:49.000000000
67,68,BERNARDIN THOMAS,LES HYDROCYCLOPEDS,16 S3M,M,0 days 02:19:19.000000000,0 days 00:20:40.000000000,0 days 01:16:54.000000000,0 days 00:41:45.000000000
68,69,HADJ RABAH FARID,ASMSE TRI 42,18 V1M,M,0 days 02:19:20.000000000,0 days 00:22:47.000000000,0 days 01:17:12.000000000,0 days 00:39:22.000000000
69,70,PEYRE DANIEL,TRIATHLON ST ANDRE LE GAZ,16 S4M,M,0 days 02:19:22.000000000,0 days 00:22:46.000000000,0 days 01:14:43.000000000,0 days 00:41:54.000000000
70,71,AUBERT DAMIEN,VALENCE TRIATHLON,17 S3M,M,0 days 02:19:35.000000000,0 days 00:20:08.000000000,0 days 01:18:25.000000000,0 days 00:41:04.000000000
71,72,PEILLEX NATHALIE,AIX SAVOIE TRIATHLON,1 S4F,F,0 days 02:19:40.000000000,0 days 00:20:51.000000000,0 days 01:20:46.000000000,0 days 00:38:04.000000000
72,73,BAILLY OLIVIER,VAULX EN VELIN TRIATHLON,4 V2M,M,0 days 02:19:41.000000000,0 days 00:21:18.000000000,0 days 01:19:41.000000000,0 days 00:38:43.000000000
73,74,DOMENGE ALEXANDRE,LES HYDROCYCLOPEDS,18 S3M,M,0 days 02:19:46.000000000,0 days 00:22:27.000000000,0 days 01:14:19.000000000,0 days 00:43:01.000000000
74,75,CLEPIER SYLVAIN,A. L. ECHIROLLES TRIATHLON,17 S4M,M,0 days 02:19:47.000000000,0 days 00:23:01.000000000,0 days 01:16:45.000000000,0 days 00:40:01.000000000
75,76,MICHELET CHRISTOPHE,TRIATHLON DU SALEVE,18 S4M,M,0 days 02:19:54.000000000,0 days 00:20:39.000000000,0 days 01:18:52.000000000,0 days 00:40:24.000000000
76,77,KURTZROCK NICOLAS,TEAM MERMILLOD TRIATHLON,19 S4M,M,0 days 02:20:04.000000000,0 days 00:20:52.000000000,0 days 01:17:32.000000000,0 days 00:41:41.000000000
77,78,BOSSA BRUNO,MACH 3 TRIATHLON,20 S4M,M,0 days 02:20:17.000000000,0 days 00:23:07.000000000,0 days 01:17:01.000000000,0 days 00:40:10.000000000
78,79,HADJ RABAH FARID,ASMSE TRI 42,21 S4M,M,0 days 02:20:32.000000000,0 days 00:22:21.000000000,0 days 01:17:39.000000000,0 days 00:40:34.000000000
79,80,DAVID FRÉDÉRIC,TEAM MERMILLOD TRIATHLON,4 V3M,M,0 days 02:20:34.000000000,0 days 00:27:19.000000000,0 days 01:15:59.000000000,0 days 00:37:18.000000000
80,81,ACITO GAETAN,VAULX EN VELIN TRIATHLON,5 V2M,M,0 days 02:20:48.000000000,0 days 00:25:15.000000000,0 days 01:15:17.000000000,0 days 00:40:16.000000000
81,82,AMICE SÉBASTIEN,MACH 3 TRIATHLON,8 S2M,M,0 days 02:20:54.000000000,0 days 00:23:05.000000000,0 days 01:16:45.000000000,0 days 00:41:04.000000000
82,83,NICOD VINCENT,OULLINS TRIATHLON,22 S4M,M,0 days 02:20:57.000000000,0 days 00:26:11.000000000,0 days 01:17:01.000000000,0 days 00:37:46.000000000
83,84,KOUKLEVSKY ANNE,CHAMBERY TRIATHLON,2 S4F,F,0 days 02:21:17.000000000,0 days 00:21:33.000000000,0 days 01:20:32.000000000,0 days 00:39:12.000000000
84,85,GUILLON STÉPHANE,NON LICENCIE,23 S4M,M,0 days 02:21:27.000000000,0 days 00:24:11.000000000,0 days 01:13:47.000000000,0 days 00:43:31.000000000
85,86,CHADENSON MARC,ASVEL TRIATHLON,9 S2M,M,0 days 02:21:35.000000000,0 days 00:22:28.000000000,0 days 01:21:14.000000000,0 days 00:37:54.000000000
86,87,SCAFIDI PASCAL,GUC TRIATHLON,19 V1M,M,0 days 02:21:41.000000000,0 days 00:24:10.000000000,0 days 01:16:42.000000000,0 days 00:40:50.000000000
87,88,BOWERS BOB,SWISS TRIATHLON,1 V4M,M,0 days 02:21:42.000000000,0 days 00:26:53.000000000,0 days 01:15:57.000000000,0 days 00:38:53.000000000
88,89,BAISEZ CÉDRIC,OULLINS TRIATHLON,6 V2M,M,0 days 02:21:56.000000000,0 days 00:20:17.000000000,0 days 01:18:39.000000000,0 days 00:43:02.000000000
89,90,FONTAINE HUGUES,TRIATHLON VILLEFRANCHE SUR SAONE,19 S3M,M,0 days 02:21:57.000000000,0 days 00:23:25.000000000,0 days 01:16:51.000000000,0 days 00:41:43.000000000
90,91,BEVILACQUA JEAN MARC,GUC TRIATHLON,5 V3M,M,0 days 02:22:03.000000000,0 days 00:20:56.000000000,0 days 01:18:52.000000000,0 days 00:42:16.000000000
91,92,RODRIGUEZ AMÉLIO ARGELIO,VAULX EN VELIN TRIATHLON,6 V3M,M,0 days 02:22:08.000000000,0 days 00:23:30.000000000,0 days 01:16:32.000000000,0 days 00:42:08.000000000
92,93,JULLIAN ROMAIN,A. L. ECHIROLLES TRIATHLON,20 S3M,M,0 days 02:22:09.000000000,0 days 00:24:33.000000000,0 days 01:16:11.000000000,0 days 00:41:26.000000000
93,94,SEGON CHRISTIAN,OULLINS TRIATHLON,7 V2M,M,0 days 02:22:12.000000000,0 days 00:23:41.000000000,0 days 01:18:45.000000000,0 days 00:39:46.000000000
94,95,TASSET FRÉDÉRIC,AIX SAVOIE TRIATHLON,20 V1M,M,0 days 02:22:23.000000000,0 days 00:26:57.000000000,0 days 01:17:32.000000000,0 days 00:37:56.000000000
95,96,BARA RENÉ,CHAMBERY TRIATHLON,21 V1M,M,0 days 02:22:31.000000000,0 days 00:25:57.000000000,0 days 01:14:37.000000000,0 days 00:41:59.000000000
96,97,MADELON STÉPHANIE,CLUB DES NAGEURS DE PARIS,1 V1F,F,0 days 02:22:41.000000000,0 days 00:23:12.000000000,0 days 01:19:13.000000000,0 days 00:40:17.000000000
97,98,LE GARS JULIEN,ASSP TRIATHLON 69,24 S4M,M,0 days 02:22:43.000000000,0 days 00:23:10.000000000,0 days 01:18:40.000000000,0 days 00:40:54.000000000
98,99,BOURBON AYMERIC,TEAM MERMILLOD TRIATHLON,21 S3M,M,0 days 02:22:46.000000000,0 days 00:23:37.000000000,0 days 01:18:24.000000000,0 days 00:40:46.000000000
99,100,BRODER EMMANUEL,TRIALP MOIRANS,8 V2M,M,0 days 02:22:51.000000000,0 days 00:23:24.000000000,0 days 01:16:20.000000000,0 days 00:43:08.000000000
100,101,LAMARCA FRÉDÉRIC,FREE IRON TEAM,25 S4M,M,0 days 02:22:52.000000000,0 days 00:19:38.000000000,0 days 01:18:18.000000000,0 days 00:44:56.000000000
101,102,CISTAC PATRICK,NON LICENCIÉ,9 V2M,M,0 days 02:23:11.000000000,0 days 00:20:48.000000000,0 days 01:17:08.000000000,0 days 00:45:16.000000000
102,103,ARCHENY PIERRE,TRISPIRIDON OYONNAX,26 S4M,M,0 days 02:23:29.000000000,0 days 00:26:49.000000000,0 days 01:17:38.000000000,0 days 00:39:03.000000000
103,104,CHARRIER DAVID,FREE IRON TEAM,22 V1M,M,0 days 02:23:34.000000000,0 days 00:24:55.000000000,0 days 01:17:11.000000000,0 days 00:41:30.000000000
104,105,GILLIERON PHILIPPE,TRI GENEVE,2 V4M,M,0 days 02:23:46.000000000,0 days 00:23:35.000000000,0 days 01:16:25.000000000,0 days 00:43:47.000000000
105,106,CLAEYSSEN BERTRAND,FREE IRON TEAM,27 S4M,M,0 days 02:23:48.000000000,0 days 00:19:47.000000000,0 days 01:16:40.000000000,0 days 00:47:21.000000000
106,107,JOURDAN LAURENT,AIX SAVOIE TRIATHLON,10 V2M,M,0 days 02:23:49.000000000,0 days 00:24:37.000000000,0 days 01:17:41.000000000,0 days 00:41:31.000000000
107,108,LAPERGUE THIERRY,GUC TRIATHLON,28 S4M,M,0 days 02:23:54.000000000,0 days 00:23:34.000000000,0 days 01:17:14.000000000,0 days 00:43:06.000000000
108,109,BARALE XAVIER,MACH 3 TRIATHLON,29 S4M,M,0 days 02:23:55.000000000,0 days 00:24:33.000000000,0 days 01:18:32.000000000,0 days 00:40:51.000000000
109,110,IANNAZZO GIULIO,GUC TRIATHLON,30 S4M,M,0 days 02:24:09.000000000,0 days 00:23:30.000000000,0 days 01:18:17.000000000,0 days 00:42:24.000000000
110,111,ALRIC CYRILLE,TRIATHLON DU SALEVE,23 V1M,M,0 days 02:24:15.000000000,0 days 00:26:53.000000000,0 days 01:15:02.000000000,0 days 00:42:20.000000000
111,112,PERROUX PHILIPPE,ALBERTVILLE TARENTAISE TRIATHLON,24 V1M,M,0 days 02:24:24.000000000,0 days 00:23:48.000000000,0 days 01:21:00.000000000,0 days 00:39:37.000000000
112,113,SOBOCAN FRÉDÉRIC,AIX SAVOIE TRIATHLON,31 S4M,M,0 days 02:24:26.000000000,0 days 00:26:20.000000000,0 days 01:17:44.000000000,0 days 00:40:24.000000000
113,114,LARCHIER CHRISTOPHE,LES HYDROCYCLOPEDS,25 V1M,M,0 days 02:24:27.000000000,0 days 00:27:55.000000000,0 days 01:16:14.000000000,0 days 00:40:19.000000000
114,115,MERANDON CÉDRIC,FREE IRON TEAM,32 S4M,M,0 days 02:24:32.000000000,0 days 00:25:53.000000000,0 days 01:16:03.000000000,0 days 00:42:38.000000000
115,116,PIVOT SYLVAIN,TRIALP MOIRANS,33 S4M,M,0 days 02:24:36.000000000,0 days 00:22:33.000000000,0 days 01:20:41.000000000,0 days 00:41:23.000000000
116,117,RICHOUD SYLVAIN,NON LICENCIE,34 S4M,M,0 days 02:24:45.000000000,0 days 00:21:40.000000000,0 days 01:17:32.000000000,0 days 00:45:34.000000000
117,118,DEYRES THIERRY,A. L. ECHIROLLES TRIATHLON,22 S3M,M,0 days 02:24:57.000000000,0 days 00:24:58.000000000,0 days 01:15:34.000000000,0 days 00:44:26.000000000
118,119,GAUDON JOACHIM,SAINT PRIEST TRIATHLON,35 S4M,M,0 days 02:25:02.000000000,0 days 00:24:25.000000000,0 days 01:16:09.000000000,0 days 00:44:29.000000000
119,120,LEVAIN STÉPHANE,VALLONS DE LA TOUR TRIATHLON,26 V1M,M,0 days 02:25:10.000000000,0 days 00:26:48.000000000,0 days 01:15:12.000000000,0 days 00:43:11.000000000
120,121,MARTORANA LAURENT,FONTANIL TRIATHLON,23 S3M,M,0 days 02:25:18.000000000,0 days 00:21:34.000000000,0 days 01:18:24.000000000,0 days 00:45:21.000000000
121,122,MARTIN MAUD,A. L. ECHIROLLES TRIATHLON,2 V1F,F,0 days 02:25:19.000000000,0 days 00:20:17.000000000,0 days 01:21:09.000000000,0 days 00:43:55.000000000
122,123,DELETOMBE PHILIPPE,CHAMBERY TRIATHLON,7 V3M,M,0 days 02:25:23.000000000,0 days 00:24:56.000000000,0 days 01:18:18.000000000,0 days 00:42:10.000000000
123,124,FARINET LAURENT,ASMSE TRI 42,27 V1M,M,0 days 02:25:26.000000000,0 days 00:26:59.000000000,0 days 01:16:16.000000000,0 days 00:42:12.000000000
124,125,CHARIGNON DIDIER,SAINT PRIEST TRIATHLON,11 V2M,M,0 days 02:25:27.000000000,0 days 00:23:58.000000000,0 days 01:24:17.000000000,0 days 00:37:13.000000000
125,126,MENICHON JACQUES,AIX SAVOIE TRIATHLON,8 V3M,M,0 days 02:25:37.000000000,0 days 00:20:03.000000000,0 days 01:18:49.000000000,0 days 00:46:46.000000000
126,127,BONANSEA ALAIN,AIX SAVOIE TRIATHLON,12 V2M,M,0 days 02:25:42.000000000,0 days 00:22:30.000000000,0 days 01:17:17.000000000,0 days 00:45:56.000000000
127,128,DERONZIER JÉRÉMY,NON LICENCIE,24 S3M,M,0 days 02:25:42.000000000,0 days 00:27:57.000000000,0 days 01:14:06.000000000,0 days 00:43:39.000000000
128,129,VIOLET JULIEN,TEAM MERMILLOD TRIATHLON,25 S3M,M,0 days 02:25:59.000000000,0 days 00:21:52.000000000,0 days 01:20:31.000000000,0 days 00:43:37.000000000
129,130,GAUDIN JEAN CHRISTOPHE,LES MILLE PATTES TRIATHLON,13 V2M,M,0 days 02:26:00.000000000,0 days 00:25:32.000000000,0 days 01:18:18.000000000,0 days 00:42:11.000000000
130,131,ALONSO DAVID,SAINT PRIEST TRIATHLON,36 S4M,M,0 days 02:26:03.000000000,0 days 00:24:19.000000000,0 days 01:20:16.000000000,0 days 00:41:29.000000000
131,132,VALLESSOT OLIVIER,NON LICENCIÉ,28 V1M,M,0 days 02:26:15.000000000,0 days 00:25:56.000000000,0 days 01:17:08.000000000,0 days 00:43:12.000000000
132,133,BERTHOUT DAVID,CRV LYON TRIATHLON,10 S2M,M,0 days 02:26:17.000000000,0 days 00:24:42.000000000,0 days 01:18:13.000000000,0 days 00:43:23.000000000
133,134,BONFILS JEAN FRANÇOIS,SWISS TRIATHON,29 V1M,M,0 days 02:26:30.000000000,0 days 00:25:12.000000000,0 days 01:19:39.000000000,0 days 00:41:41.000000000
134,135,SUMMERMATTER PASCAL,TRIATHLON CLUB GENÈVE,30 V1M,M,0 days 02:26:34.000000000,0 days 00:22:45.000000000,0 days 01:20:22.000000000,0 days 00:43:28.000000000
135,136,PERRIN-CONFORT DIDIER,PASSY MONT BLANC TRIATHLON,31 V1M,M,0 days 02:26:41.000000000,0 days 00:24:36.000000000,0 days 01:19:32.000000000,0 days 00:42:35.000000000
136,137,VAISSIERE LOIC,AIX SAVOIE TRIATHLON,37 S4M,M,0 days 02:26:45.000000000,0 days 00:25:10.000000000,0 days 01:20:32.000000000,0 days 00:41:05.000000000
137,138,MOPTY PATRICE,TEAM MERMILLOD TRIATHLON,32 V1M,M,0 days 02:26:56.000000000,0 days 00:25:25.000000000,0 days 01:18:04.000000000,0 days 00:43:27.000000000
138,139,MUNIER PIERRE,TEAM MERMILLOD TRIATHLON,11 S2M,M,0 days 02:27:00.000000000,0 days 00:26:58.000000000,0 days 01:17:23.000000000,0 days 00:42:40.000000000
139,140,GARDINER WILLIAM,TC2R,33 V1M,M,0 days 02:27:00.000000000,0 days 00:23:36.000000000,0 days 01:20:22.000000000,0 days 00:43:03.000000000
140,141,COUDERT JEAN CLAUDE,GUC TRIATHLON,9 V3M,M,0 days 02:27:07.000000000,0 days 00:22:18.000000000,0 days 01:19:30.000000000,0 days 00:45:21.000000000
141,142,DUROUGE OLIVIER,LES MILLE PATTES TRIATHLON,14 V2M,M,0 days 02:27:13.000000000,0 days 00:22:35.000000000,0 days 01:21:22.000000000,0 days 00:43:17.000000000
142,143,SALLERON LAURENT,ASMSE TRI 42,15 V2M,M,0 days 02:27:15.000000000,0 days 00:21:21.000000000,0 days 01:15:06.000000000,0 days 00:50:49.000000000
143,144,PATER BRIAN,A. L. ECHIROLLES TRIATHLON,3 V4M,M,0 days 02:27:23.000000000,0 days 00:23:56.000000000,0 days 01:22:04.000000000,0 days 00:41:24.000000000
144,145,FOUREL RICHARD,CHAMBÉRY TRIATHLON,16 V2M,M,0 days 02:27:25.000000000,0 days 00:26:13.000000000,0 days 01:16:58.000000000,0 days 00:44:15.000000000
145,146,COLARAS YAN,TRIATHLON DU SALÈVE,38 S4M,M,0 days 02:27:27.000000000,0 days 00:22:58.000000000,0 days 01:20:56.000000000,0 days 00:43:35.000000000
146,147,FERRET OLIVIER,TRI CLUB MONTS DU LYONNAIS,39 S4M,M,0 days 02:27:28.000000000,0 days 00:25:56.000000000,0 days 01:16:11.000000000,0 days 00:45:22.000000000
147,148,JAUDOUIN NICOLAS,VALLONS DE LA TOUR TRIATHLON,26 S3M,M,0 days 02:27:39.000000000,0 days 00:23:07.000000000,0 days 01:20:05.000000000,0 days 00:44:27.000000000
148,149,HEDBAUT CYRIL,GENEVATRIATHLON,27 S3M,M,0 days 02:28:03.000000000,0 days 00:25:24.000000000,0 days 01:19:27.000000000,0 days 00:43:13.000000000
149,150,FRACES PHILIPPE,TEAM MERMILLOD TRIATHLON,10 V3M,M,0 days 02:28:11.000000000,0 days 00:22:49.000000000,0 days 01:21:23.000000000,0 days 00:44:00.000000000
150,151,GUILLUY THOMAS,AIX SAVOIE TRIATHLON,11 V3M,M,0 days 02:28:12.000000000,0 days 00:22:54.000000000,0 days 01:18:33.000000000,0 days 00:46:46.000000000
151,152,PASQUIOU FABRICE,TROLL TEAM TRIATHLON,12 V3M,M,0 days 02:28:24.000000000,0 days 00:23:03.000000000,0 days 01:24:10.000000000,0 days 00:41:11.000000000
152,153,MARTIN NICOLAS,TRIATHLON DU SALEVE,40 S4M,M,0 days 02:28:35.000000000,0 days 00:21:54.000000000,0 days 01:16:27.000000000,0 days 00:50:16.000000000
153,154,CHATEL JEAN CLAUDE,TEAM MERMILLOD TRIATHLON,17 V2M,M,0 days 02:28:35.000000000,0 days 00:26:49.000000000,0 days 01:22:10.000000000,0 days 00:39:38.000000000
154,155,CANALI WILLIAM,EMBRUN TRIATHLON CLUB,13 V3M,M,0 days 02:28:37.000000000,0 days 00:24:00.000000000,0 days 01:18:09.000000000,0 days 00:46:29.000000000
155,156,LEVEQUE JULIEN,NON LICENCIE,28 S3M,M,0 days 02:29:02.000000000,0 days 00:25:10.000000000,0 days 01:20:17.000000000,0 days 00:43:36.000000000
156,157,GILLES ERIC,TRIALP MOIRANS,34 V1M,M,0 days 02:29:09.000000000,0 days 00:24:39.000000000,0 days 01:20:50.000000000,0 days 00:43:41.000000000
157,158,GOETZ EMMANUEL,AIX SAVOIE TRIATHLON,35 V1M,M,0 days 02:29:12.000000000,0 days 00:22:59.000000000,0 days 01:23:09.000000000,0 days 00:43:05.000000000
158,159,FAYE THIERRY,TEAM MERMILLOD TRIATHLON,36 V1M,M,0 days 02:29:19.000000000,0 days 00:26:09.000000000,0 days 01:21:00.000000000,0 days 00:42:11.000000000
159,160,PIERREJEAN YANNICK,VELOGESSIEN,41 S4M,M,0 days 02:29:22.000000000,0 days 00:24:26.000000000,0 days 01:16:22.000000000,0 days 00:48:35.000000000
160,161,BOGEY PASCAL,AIX SAVOIE TRIATHLON,18 V2M,M,0 days 02:29:38.000000000,0 days 00:27:01.000000000,0 days 01:15:24.000000000,0 days 00:47:15.000000000
161,162,MALECOT BENOIT,CHAMBERY TRIATHLON,42 S4M,M,0 days 02:29:42.000000000,0 days 00:21:38.000000000,0 days 01:19:24.000000000,0 days 00:48:41.000000000
162,163,TISSOT FÉDÉRIC,ASVEL TRIATHLON,37 V1M,M,0 days 02:29:45.000000000,0 days 00:29:52.000000000,0 days 01:19:33.000000000,0 days 00:40:20.000000000
163,164,TAUPE DAVID,VALENCE TRIATHLON,38 V1M,M,0 days 02:30:08.000000000,0 days 00:23:51.000000000,0 days 01:21:30.000000000,0 days 00:44:47.000000000
164,165,DOBERVA SÉBASTIEN,AIX SAVOIE TRIATHLON,43 S4M,M,0 days 02:30:11.000000000,0 days 00:24:55.000000000,0 days 01:20:18.000000000,0 days 00:44:59.000000000
165,166,PAQUET FABRICE,CHAMBERY TRIATHLON,39 V1M,M,0 days 02:30:12.000000000,0 days 00:22:36.000000000,0 days 01:21:52.000000000,0 days 00:45:45.000000000
166,167,GRANJON JULIEN,GUC TRIATHLON,29 S3M,M,0 days 02:30:34.000000000,0 days 00:23:42.000000000,0 days 01:20:40.000000000,0 days 00:46:13.000000000
167,168,LAPOMPE-PAIRONNE LIONEL,ASMSE TRI 42,30 S3M,M,0 days 02:30:38.000000000,0 days 00:22:41.000000000,0 days 01:25:48.000000000,0 days 00:42:10.000000000
168,169,GALLIEN FABRICE,VALLONS DE LA TOUR TRIATHLON,44 S4M,M,0 days 02:30:59.000000000,0 days 00:25:41.000000000,0 days 01:21:45.000000000,0 days 00:43:34.000000000
169,170,CHARNAL EMMANUEL,CRV LYON TRIATHLON,45 S4M,M,0 days 02:31:18.000000000,0 days 00:24:35.000000000,0 days 01:21:57.000000000,0 days 00:44:47.000000000
170,171,MONTÉLIMARD CHRISTOPHE,TRYSSINGEAUX,46 S4M,M,0 days 02:31:39.000000000,0 days 00:27:01.000000000,0 days 01:20:10.000000000,0 days 00:44:29.000000000
171,172,BERTRAND MICHEL,CRV LYON TRIATHLON,4 V4M,M,0 days 02:32:00.000000000,0 days 00:26:47.000000000,0 days 01:22:08.000000000,0 days 00:43:06.000000000
172,173,CARRE MURIELLE,TVSV,3 S4F,F,0 days 02:32:12.000000000,0 days 00:22:52.000000000,0 days 01:26:14.000000000,0 days 00:43:07.000000000
173,174,BERTRAND SÉBASTIEN,LES HYDROCYCLOPEDS,47 S4M,M,0 days 02:32:21.000000000,0 days 00:26:36.000000000,0 days 01:22:38.000000000,0 days 00:43:07.000000000
174,175,RINAUD CHRISTOPHE,TRIATHLON DU SALEVE,48 S4M,M,0 days 02:32:32.000000000,0 days 00:25:01.000000000,0 days 01:18:30.000000000,0 days 00:49:01.000000000
175,176,LACHENAL DIDIER,TRIATHLON DU SALEVE,19 V2M,M,0 days 02:32:40.000000000,0 days 00:24:24.000000000,0 days 01:22:19.000000000,0 days 00:45:58.000000000
176,177,BUDILLON NICOLAS,A. L. ECHIROLLES TRIATHLON,31 S3M,M,0 days 02:32:40.000000000,0 days 00:19:53.000000000,0 days 01:29:29.000000000,0 days 00:43:19.000000000
177,178,ZAMBON THIERRY,TEAM MERMILLOD TRIATHLON,20 V2M,M,0 days 02:32:42.000000000,0 days 00:25:03.000000000,0 days 01:19:21.000000000,0 days 00:48:19.000000000
178,179,MEUNIER PIERRE PHILIPPE,GRESIVAUDAN TRIATHLON,40 V1M,M,0 days 02:32:44.000000000,0 days 00:25:22.000000000,0 days 01:23:09.000000000,0 days 00:44:14.000000000
179,180,BOYER STÉPHANE,ALBERTVILLE TARENTAISE TRIATHLON,41 V1M,M,0 days 02:32:53.000000000,0 days 00:28:45.000000000,0 days 01:21:05.000000000,0 days 00:43:05.000000000
180,181,FERVENTIN STÉPHANE,TEAM MERMILLOD TRIATHLON,42 V1M,M,0 days 02:32:59.000000000,0 days 00:27:16.000000000,0 days 01:23:11.000000000,0 days 00:42:33.000000000
181,182,BAUD NATACHA,NON LICENCIE,1 S3F,F,0 days 02:33:14.000000000,0 days 00:23:01.000000000,0 days 01:23:36.000000000,0 days 00:46:38.000000000
182,183,RAFFINI STÉPHANE,TEAM MERMILLOD TRIATHLON,43 V1M,M,0 days 02:33:17.000000000,0 days 00:29:43.000000000,0 days 01:14:08.000000000,0 days 00:49:26.000000000
183,184,DUBOIS RÉMI,RILLIEUX TRIATHLON,44 V1M,M,0 days 02:33:21.000000000,0 days 00:24:45.000000000,0 days 01:24:27.000000000,0 days 00:44:11.000000000
184,185,BOUNOUA LAID,GRESIVAUDAN TRIATHLON,21 V2M,M,0 days 02:33:22.000000000,0 days 00:26:18.000000000,0 days 01:22:23.000000000,0 days 00:44:42.000000000
185,186,CLAUDEL PIERRE,MACH 3 TRIATHLON,22 V2M,M,0 days 02:33:28.000000000,0 days 00:23:43.000000000,0 days 01:22:40.000000000,0 days 00:47:06.000000000
186,187,GOUEREC PASCAL,AIX SAVOIE TRIATHLON,45 V1M,M,0 days 02:33:30.000000000,0 days 00:25:31.000000000,0 days 01:22:47.000000000,0 days 00:45:13.000000000
