,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
115,116,BARBIERI GABRIELE,RILLIEUX TRIATHLON,V3M (11),M,0 days 03:32:57.000000000,0 days 00:42:28.000000000,0 days 01:39:51.000000000,0 days 01:10:39.000000000
116,117,LEGAY ROMAIN,NON LICENCIE,S3M (14),M,0 days 03:34:17.000000000,0 days 00:32:15.000000000,0 days 01:47:20.000000000,0 days 01:14:42.000000000
117,118,PAYET OLYMPS-FREDERIC,RILLIEUX TRIATHLON,V2M (13),M,0 days 03:44:25.000000000,0 days 00:35:58.000000000,0 days 01:46:16.000000000,0 days 01:22:12.000000000
118,999,CAMINOTTO GHISLAINE,GUC TRIATHLON,V4F,F,,0 days 00:39:46.000000000,0 days 02:07:10.000000000,0 days 00:42:51.000000000
119,999,RIMET DELPHINE,AIX SAVOIE TRIATHLON,S4F,F,,0 days 00:29:51.000000000,0 days 01:42:36.000000000,
120,999,MAZET LUDOVIC,PUISSANCE 3 COURNON,V1M,M,,0 days 00:28:18.000000000,0 days 01:24:03.000000000,
121,999,MARCON LAURENT,ASMSE TRI,V1M,M,,0 days 00:29:19.000000000,0 days 01:08:23.000000000,
122,999,FARINET LAURENT,ASMSE TRI 42,V2M,M,,0 days 00:30:20.000000000,0 days 01:19:18.000000000,
123,999,DELAUNAY FREDERIC,ANNONAY TRIATHLON,V1M,M,,0 days 00:25:34.000000000,0 days 01:35:07.000000000,
124,999,COURT JACKY,CRV LYON TRIATHLON,V2M,M,,,,
125,999,BRUCHET THIERRY,BILLOM TRIATHLOM,V3M,M,,0 days 00:29:20.000000000,0 days 01:21:06.000000000,
126,999,BLETON YANNICK,MACH3 TRIATHLON,S3M,M,,0 days 00:30:39.000000000,0 days 01:17:59.000000000,
127,999,BERNAUD JEAN LOUIS,ASMSE TRI42,S3M,M,,0 days 19:46:00.000000000,0 days 01:10:02.000000000,
128,999,BLANCHET FABIEN,RILLIEUX TRIATHLON,S3M,M,,0 days 00:31:45.000000000,0 days 01:17:56.000000000,0 days 01:02:19.000000000
