,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
301,302,MOREIRA PHILIPPE,SAINT PRIEST,111-VE,,0 days 01:30:10.000000000,0 days 00:19:24.000000000,0 days 00:40:37.000000000,0 days 00:30:09.000000000
302,303,TUVA ERIC,SAINT JEAN DE BOURNAY,112-VE,,0 days 01:30:12.000000000,0 days 00:23:10.000000000,0 days 00:40:17.000000000,0 days 00:26:45.000000000
303,304,NAVARRO FLORENT,VENISSIEUX,155-SE,,0 days 01:30:14.000000000,0 days 00:18:46.000000000,0 days 00:41:31.000000000,0 days 00:29:57.000000000
304,305,POLOME SERGE,SAINT DIDIER AU MONT D OR,113-VE,,0 days 01:30:35.000000000,0 days 00:21:50.000000000,0 days 00:39:52.000000000,0 days 00:28:53.000000000
305,306,BADIN PATRICK,VERNAISON,114-VE,,0 days 01:30:35.000000000,0 days 00:24:00.000000000,0 days 00:40:03.000000000,0 days 00:26:33.000000000
306,307,LESTIEN YANNICK,SAINT LAURENT DE MURE,156-SE,,0 days 01:30:38.000000000,0 days 00:22:34.000000000,0 days 00:37:33.000000000,0 days 00:30:31.000000000
307,308,JASSERON GUILLAUME,BRON,157-SE,,0 days 01:30:41.000000000,0 days 00:17:49.000000000,0 days 00:44:19.000000000,0 days 00:28:32.000000000
308,309,SAUNAL CHRISTOPHE,GENAS,115-VE,,0 days 01:30:42.000000000,0 days 00:19:34.000000000,0 days 00:42:32.000000000,0 days 00:28:35.000000000
309,310,AYGUESPARSSE ERIC,BRON,158-SE,,0 days 01:30:48.000000000,0 days 00:16:59.000000000,0 days 00:38:24.000000000,0 days 00:35:25.000000000
310,311,VRIGNAUD JEAN-CHRISTO,LYON,159-SE,,0 days 01:30:48.000000000,0 days 00:20:31.000000000,0 days 00:39:27.000000000,0 days 00:30:50.000000000
311,312,MERCIER GREGORY,CHASSIEU,160-SE,,0 days 01:30:49.000000000,0 days 00:21:13.000000000,0 days 00:34:53.000000000,0 days 00:34:43.000000000
312,313,LAMBERT FREDERIC,LYON,116-VE,,0 days 01:30:52.000000000,0 days 00:25:34.000000000,0 days 00:39:45.000000000,0 days 00:25:33.000000000
313,314,GEORGES NATHALIE,ROANNE TRIATHLON,5-VE,,0 days 01:30:53.000000000,0 days 00:21:17.000000000,0 days 00:40:35.000000000,0 days 00:29:02.000000000
314,315,DARRAILLAN VINCENT,RILLIEUX-LA-PAPE,161-SE,,0 days 01:31:02.000000000,0 days 00:24:26.000000000,0 days 00:38:32.000000000,0 days 00:28:03.000000000
315,316,DEPOUTOT BENOIT,DIEMOZ,117-VE,,0 days 01:31:05.000000000,0 days 00:20:44.000000000,0 days 00:39:04.000000000,0 days 00:31:16.000000000
316,317,GAMACHE GUILLAUME,VALENCE TRIATHLON,162-SE,,0 days 01:31:05.000000000,0 days 00:19:29.000000000,0 days 00:44:29.000000000,0 days 00:27:07.000000000
317,318,BAILLET FRANCIS,PALADRU,118-VE,,0 days 01:31:13.000000000,0 days 00:22:14.000000000,0 days 00:37:54.000000000,0 days 00:31:05.000000000
318,319,RENAUDEAU JEREMY,VILLEFRANCHE SUR SAONE,163-SE,,0 days 01:31:13.000000000,0 days 00:20:40.000000000,0 days 00:41:39.000000000,0 days 00:28:54.000000000
319,320,CHAUFFERIN CHRISTINE,GREZIEU LA VARENNE,6-VE,,0 days 01:31:14.000000000,0 days 00:21:54.000000000,0 days 00:39:49.000000000,0 days 00:29:31.000000000
320,321,ESPINOSA THIERRY,CHAPONOST,119-VE,,0 days 01:31:17.000000000,0 days 00:25:20.000000000,0 days 00:39:59.000000000,0 days 00:25:59.000000000
321,322,GILARDONE BERTRAND,MILLERY,164-SE,,0 days 01:31:17.000000000,0 days 00:21:21.000000000,0 days 00:40:15.000000000,0 days 00:29:41.000000000
322,323,BOUROUAHA EDDY,ASVEL TRIATHLON,165-SE,,0 days 01:31:21.000000000,0 days 00:21:07.000000000,0 days 00:42:52.000000000,0 days 00:27:22.000000000
323,324,LEMAIRE LAURENT,GREZIEU LA VARENNE,120-VE,,0 days 01:31:31.000000000,0 days 00:24:01.000000000,0 days 00:38:19.000000000,0 days 00:29:11.000000000
324,325,RIVIER RODOLPHE,LYON,12-CA,,0 days 01:31:31.000000000,0 days 00:23:39.000000000,0 days 00:37:40.000000000,0 days 00:30:12.000000000
325,326,DUVERNE JEREMY,LYON,7-JU,,0 days 01:31:36.000000000,0 days 00:23:56.000000000,0 days 00:42:46.000000000,0 days 00:24:55.000000000
326,327,VANDELLE GUILLAUME,VILLEFRANCHE SUR SAONE,166-SE,,0 days 01:31:40.000000000,0 days 00:25:22.000000000,0 days 00:37:07.000000000,0 days 00:29:11.000000000
327,328,KIJEK OLIVIER,VALLONS DE LA TOUR TRIATHLON,121-VE,,0 days 01:31:40.000000000,0 days 00:21:25.000000000,0 days 00:38:46.000000000,0 days 00:31:29.000000000
328,329,SABOT ALAIN,TO BE SPORT,167-SE,,0 days 01:31:42.000000000,0 days 00:23:30.000000000,0 days 00:36:39.000000000,0 days 00:31:33.000000000
329,330,MONIER YANN,LYON,168-SE,,0 days 01:31:43.000000000,0 days 00:22:20.000000000,0 days 00:40:37.000000000,0 days 00:28:46.000000000
330,331,DODD JONATHAN,MORZINE,169-SE,,0 days 01:31:46.000000000,0 days 00:23:59.000000000,0 days 00:38:46.000000000,0 days 00:29:02.000000000
331,332,MARTINEZ SEBASTIEN,LYON,170-SE,,0 days 01:31:56.000000000,0 days 00:22:00.000000000,0 days 00:44:16.000000000,0 days 00:25:39.000000000
332,333,ROCHE NICOLAS,CHARBONNIÈRES LES BAINS,171-SE,,0 days 01:32:05.000000000,0 days 00:21:57.000000000,0 days 00:40:19.000000000,0 days 00:29:49.000000000
333,334,FLANDIN DAVID,SÉVRIER,122-VE,,0 days 01:32:11.000000000,0 days 00:21:23.000000000,0 days 00:41:45.000000000,0 days 00:29:02.000000000
334,335,MANGENOT JEAN-FRANÇ,BRIGNAIS,123-VE,,0 days 01:32:11.000000000,0 days 00:21:21.000000000,0 days 00:41:50.000000000,0 days 00:28:59.000000000
335,336,CAUDOUX CHRISTOPHE,LYON,172-SE,,0 days 01:32:15.000000000,0 days 00:25:10.000000000,0 days 00:38:52.000000000,0 days 00:28:13.000000000
