,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
114,115,HAAS FREDERIC,[26] TC2R,10 V2M,,0 days 01:22:34.000000000,0 days 00:14:25.000000000,0 days 00:42:06.000000000,0 days 00:26:05.000000000
115,116,POURRAT FRANÇOIS,[92] NON LICENCIÉ,24 V1M,,0 days 01:22:41.000000000,0 days 00:16:15.000000000,0 days 00:38:44.000000000,0 days 00:27:44.000000000
116,117,RAYMOND PHILIPPE,VALENCE TRIATHLON,11 V2M,,0 days 01:22:48.000000000,0 days 00:15:12.000000000,0 days 00:42:00.000000000,0 days 00:25:37.000000000
117,118,GUILLERMIN PHILIPPE,TC2R,12 V2M,,0 days 01:22:51.000000000,0 days 00:15:08.000000000,0 days 00:44:05.000000000,0 days 00:23:39.000000000
118,119,GONDRAN JEAN-MARC,[07] GUIHLERAND GRANGES TRIATHLON,5 V3M,,0 days 01:23:00.000000000,0 days 00:56:10.000000000,,
119,120,LE DELLIOU GWENAEL,[78] TSR 78,25 V1M,,0 days 01:23:18.000000000,0 days 00:15:15.000000000,0 days 00:41:26.000000000,0 days 00:26:39.000000000
120,121,OBOZIL JACKY,[71] CHALON TRIATHLON CLUB,6 V3M,,0 days 01:23:24.000000000,0 days 00:17:46.000000000,0 days 00:41:25.000000000,0 days 00:24:15.000000000
121,122,DUVAUT CHRISTOPHE,[71] CHALON TRIATHLON CLUB,13 V2M,,0 days 01:23:25.000000000,0 days 00:15:09.000000000,0 days 00:42:39.000000000,0 days 00:25:38.000000000
122,123,MASSE GUILLAUME,[38] ENTENTE CYCLISTE SALAISE PEAGE DE ROU,26 V1M,,0 days 01:23:28.000000000,0 days 00:14:46.000000000,0 days 00:44:49.000000000,0 days 00:23:55.000000000
123,124,BONNEFOY HENRI,[21] CHALON TRIATHLON CLUB,2 V5M,,0 days 01:23:44.000000000,0 days 00:18:10.000000000,0 days 00:41:07.000000000,0 days 00:24:29.000000000
124,125,GAILHOT JONATHAN,[38] VALLONS DE LA TOUR TRIATHLON,15 S1M,,0 days 01:23:57.000000000,0 days 00:15:11.000000000,0 days 00:44:14.000000000,0 days 00:24:33.000000000
125,126,VIEZZI THOMAS,[69] ASSP TRIATHLON 69,27 V1M,,0 days 01:24:35.000000000,0 days 00:15:09.000000000,0 days 00:44:09.000000000,0 days 00:25:19.000000000
126,127,TONINI MARC,[69] TVSV,28 V1M,,0 days 01:24:50.000000000,0 days 01:00:21.000000000,,
127,128,FLAMANT THIBAUT,[38] GUC TRIATHLON,21 S3M,,0 days 01:25:22.000000000,0 days 00:16:29.000000000,0 days 00:01:06.000000000,0 days 01:07:49.000000000
