,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
114,115,ALDEBERT,ALBERTVILLE,V2M (11.),M,0 days 01:47:27.000000000,0 days 00:14:14.000000000,0 days 01:03:43.000000000,0 days 00:29:30.000000000
115,116,CABARETIER,NON LICENCIE,V1M (23.),M,0 days 01:47:28.000000000,,,
116,117,SMAINE,AUBAGNE TRIATHLON,V1M (24.),M,0 days 01:47:35.000000000,0 days 00:22:05.000000000,0 days 01:00:11.000000000,0 days 00:25:20.000000000
117,118,SAVIGNON,NON LICENCIE,V3M (5.),M,0 days 01:47:38.000000000,0 days 00:26:40.000000000,0 days 00:57:58.000000000,0 days 00:23:01.000000000
118,119,PIGNIER,AIX SAVOIE TRIATHLON,S4M (23.),M,0 days 01:47:43.000000000,0 days 00:17:20.000000000,0 days 01:03:31.000000000,0 days 00:26:53.000000000
119,120,FAVARIO,NON LICENCIE,S2F (1.),F,0 days 01:47:55.000000000,0 days 00:21:34.000000000,0 days 01:00:06.000000000,0 days 00:26:16.000000000
120,121,HOUDEMER,NON LICENCIE,V1M (25.),M,0 days 01:48:00.000000000,0 days 00:19:14.000000000,0 days 01:01:05.000000000,0 days 00:27:41.000000000
121,122,BOURILLE,NON LICENCIE,S3M (19.),M,0 days 01:48:22.000000000,0 days 00:18:21.000000000,0 days 01:01:18.000000000,0 days 00:28:44.000000000
122,123,RODENBURGER,ATHELIC CLUB DE BOULOGNE BILLANCOURT,S3M (20.),M,0 days 01:48:36.000000000,0 days 00:16:48.000000000,0 days 01:04:58.000000000,0 days 00:26:51.000000000
123,124,MORAS,FLAP PUBLIER,V2M (12.),M,0 days 01:48:51.000000000,0 days 00:22:09.000000000,0 days 01:01:45.000000000,0 days 00:24:59.000000000
124,125,SOUKIASSIAN,PONT DE CLAIX GUC WATER POLO,V2M (13.),M,0 days 01:49:07.000000000,0 days 00:16:10.000000000,0 days 01:04:29.000000000,0 days 00:28:30.000000000
125,126,LOPEZ,NON LICENCIE,S3M (21.),M,0 days 01:49:12.000000000,0 days 00:17:54.000000000,0 days 01:02:56.000000000,0 days 00:28:23.000000000
126,127,VALZOLGHER,NON LICENCIE,V2M (14.),M,0 days 01:49:18.000000000,0 days 00:20:27.000000000,0 days 01:04:48.000000000,0 days 00:24:05.000000000
127,128,TARANTOLA,NON LICENCIE,S1F (1.),F,0 days 01:49:22.000000000,,,0 days 00:27:43.000000000
128,129,HAILLOUD,CSSC,V1M (26.),M,0 days 01:49:24.000000000,0 days 00:22:38.000000000,0 days 01:01:58.000000000,0 days 00:24:48.000000000
129,130,JACQUIN,TRISALEVE ANNEMASSE,S3F (2.),F,0 days 01:49:31.000000000,0 days 00:18:34.000000000,0 days 01:03:27.000000000,0 days 00:27:31.000000000
130,131,ORGEAS,NON LICENCIE,V1F (6.),F,0 days 01:50:13.000000000,0 days 00:18:30.000000000,0 days 01:05:05.000000000,0 days 00:26:39.000000000
131,132,LECOT,NON LICENCIE,S4M (24.),M,0 days 01:50:16.000000000,0 days 00:23:46.000000000,0 days 01:02:20.000000000,0 days 00:24:11.000000000
132,133,ARROYO,NON LICENCIE,V1M (27.),M,0 days 01:50:26.000000000,0 days 00:20:15.000000000,0 days 01:02:03.000000000,0 days 00:28:09.000000000
133,134,TEXEREAU,MILLE PATTES TRIATHLON GRENOBLE,S4M (25.),M,0 days 01:50:37.000000000,0 days 00:19:54.000000000,0 days 01:02:21.000000000,0 days 00:28:23.000000000
134,135,SALOMON,TRIPLE EFFORT ENTHUSIASTS,S3M (22.),M,0 days 01:51:15.000000000,0 days 00:22:02.000000000,0 days 01:05:46.000000000,0 days 00:23:27.000000000
135,136,CADOUX,NON LICENCIE,S2F (2.),F,0 days 01:51:29.000000000,0 days 00:26:18.000000000,0 days 00:59:47.000000000,0 days 00:25:25.000000000
136,137,DAUBARD,TRISPIRIDON OYONNAX,V3M (6.),M,0 days 01:51:44.000000000,0 days 00:18:03.000000000,0 days 01:04:23.000000000,0 days 00:29:20.000000000
137,138,GARRIOCK,TEAM LECHÈRE,S4F (3.),F,0 days 01:52:05.000000000,0 days 00:25:16.000000000,0 days 01:03:21.000000000,0 days 00:23:29.000000000
138,139,BUFFLIER,NON LICENCIE,S4M (26.),M,0 days 01:52:21.000000000,0 days 00:20:22.000000000,0 days 01:02:08.000000000,0 days 00:29:51.000000000
139,140,DE BARDONNECHE,TOBESPORT,V1M (28.),M,0 days 01:52:23.000000000,0 days 00:21:58.000000000,0 days 01:03:28.000000000,0 days 00:26:57.000000000
