,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
34,35,BENOÎT KERRIEN,CHAMBERY TRIATHLON,S2M (6),M,0 days 02:08:09.000000000,0 days 00:23:43.000000000,0 days 01:08:07.000000000,0 days 00:36:20.000000000
35,36,VALENTIN BARON,A L ECHIROLLES TRIATHLON,S1M (10),M,0 days 02:08:20.000000000,0 days 00:23:51.000000000,0 days 01:10:33.000000000,0 days 00:33:57.000000000
36,37,JOHAN RODRIGUEZ,VAULX EN VELIN TRIATHLON,S1M (11),M,0 days 02:08:25.000000000,0 days 00:19:43.000000000,,
37,38,GAËL MOITA,TRIATHLON CLUB DE GENÈVE,S4M (8),M,0 days 02:08:31.000000000,0 days 00:21:23.000000000,0 days 01:10:20.000000000,0 days 00:36:48.000000000
38,39,JULIEN MARFISI,CHAMBERY TRIATHLON,S2M (7),M,0 days 02:08:35.000000000,0 days 00:22:03.000000000,0 days 01:04:57.000000000,0 days 00:41:36.000000000
39,40,MEBAREK BESSAA,TEAM MERMILLOD TRIATHLON,V2M (3),M,0 days 02:08:35.000000000,0 days 00:23:56.000000000,0 days 01:08:49.000000000,0 days 00:35:51.000000000
40,41,JULIEN CHANTEREAU,1000 PATTES TRIATHLON GRENOBLE,S3M (6),M,0 days 02:08:40.000000000,0 days 00:23:42.000000000,0 days 01:08:18.000000000,0 days 00:36:40.000000000
41,42,MATHIEU CHOULET,AIX SAVOIE TRIATHLON,S2M (8),M,0 days 02:09:25.000000000,0 days 00:22:18.000000000,0 days 01:08:38.000000000,0 days 00:38:30.000000000
42,43,FRANCK ZANA,FONTANIL TRIATHLON,V1M (6),M,0 days 02:09:33.000000000,0 days 00:21:50.000000000,0 days 01:11:22.000000000,0 days 00:36:22.000000000
43,44,OLIVIER BEAUMANN,TRIALP MOIRANS,V2M (4),M,0 days 02:09:37.000000000,0 days 00:23:33.000000000,0 days 01:06:36.000000000,0 days 00:39:28.000000000
44,45,JOHAN PRIMAUT,AMICALE SPORTS ENDURANCE PAYS,S3M (7),M,0 days 02:09:42.000000000,0 days 00:23:45.000000000,0 days 01:09:53.000000000,0 days 00:36:05.000000000
45,46,ERIC CHASSAGNE,ASVEL TRIATHLON,V3M (1),M,0 days 02:09:46.000000000,0 days 00:23:18.000000000,,
46,47,JEAN-MARC PICHON,AIX SAVOIE TRIATHLON,V2M (5),M,0 days 02:09:57.000000000,0 days 00:23:45.000000000,0 days 01:09:29.000000000,0 days 00:36:44.000000000
47,48,CHRISTOPHE CHOUTEAU,TEAM MERMILLOD TRIATHLON,V2M (6),M,0 days 02:10:13.000000000,0 days 00:23:41.000000000,0 days 01:07:55.000000000,0 days 00:38:37.000000000
48,49,JEROME BOUTANT,A L ECHIROLLES TRIATHLON,S4M (9),M,0 days 02:10:23.000000000,0 days 00:22:07.000000000,0 days 01:08:06.000000000,0 days 00:40:11.000000000
49,50,HUGO ARMAND,CN GAP TRIATHLON,S1M (12),M,0 days 02:10:33.000000000,0 days 00:23:33.000000000,0 days 01:07:19.000000000,0 days 00:39:42.000000000
50,51,GILLES PELLE,VALLONS DE LA TOUR TRIATHLON,V3M (2),M,0 days 02:10:42.000000000,0 days 00:24:14.000000000,0 days 01:08:54.000000000,0 days 00:37:35.000000000
51,52,SEBASTIEN PELCAT,TEAM MERMILLOD TRIATHLON,V1M (7),M,0 days 02:10:50.000000000,0 days 00:24:36.000000000,0 days 01:07:22.000000000,0 days 00:38:54.000000000
52,53,KEVIN NOASCONE,RILLIEUX TRIATHLON,S3M (8),M,0 days 02:10:56.000000000,0 days 00:24:33.000000000,0 days 01:07:55.000000000,0 days 00:38:28.000000000
53,54,GAEL LAMBERTHOD,VAULX EN VELIN TRIATHLON,S2M (9),M,0 days 02:11:00.000000000,0 days 00:25:04.000000000,0 days 01:07:41.000000000,0 days 00:38:15.000000000
54,55,PASCAL SCAFIDI,GUC TRIATHLON,V2M (7),M,0 days 02:11:02.000000000,0 days 00:24:35.000000000,0 days 01:08:25.000000000,0 days 00:38:04.000000000
55,56,FABIEN BROUSTE-VINCENT,TEAM MERMILLOD TRIATHLON,S3M (9),M,0 days 02:11:07.000000000,0 days 00:24:11.000000000,0 days 01:08:53.000000000,0 days 00:38:04.000000000
56,57,SYLVAIN RICHOUD BIZET,AIX SAVOIE TRIATHLON,V1M (8),M,0 days 02:11:16.000000000,0 days 00:21:20.000000000,0 days 01:08:16.000000000,0 days 00:41:41.000000000
57,58,JEROME FABRE,LES HYDROS ANNECY TRIATHLON,V2M (8),M,0 days 02:12:33.000000000,0 days 00:22:52.000000000,0 days 01:11:26.000000000,0 days 00:38:15.000000000
58,59,JEAN FRANCOIS BONFILS,TOBESPORT,V1M (9),M,0 days 02:12:35.000000000,0 days 00:25:49.000000000,0 days 01:11:18.000000000,0 days 00:35:29.000000000
59,60,HERVÉ SALAMONE,MACH3 TRIATHLON,V1M (10),M,0 days 02:12:38.000000000,0 days 00:23:47.000000000,0 days 01:12:51.000000000,0 days 00:36:02.000000000
60,61,ARNAUD TROUCHE,TEAM MERMILLOD TRIATHLON,S4M (10),M,0 days 02:12:45.000000000,0 days 00:23:48.000000000,0 days 01:09:16.000000000,0 days 00:39:42.000000000
61,62,FABIEN TANGUY,OULLINS TRIATHLON,S4M (11),M,0 days 02:12:48.000000000,0 days 00:27:41.000000000,0 days 01:10:28.000000000,0 days 00:34:40.000000000
62,63,NATHALIE PEILLEX,AIX SAVOIE TRIATHLON,V1F (1),F,0 days 02:12:55.000000000,0 days 00:23:42.000000000,0 days 01:11:43.000000000,0 days 00:37:31.000000000
63,64,BENOIT TARD,1000 PATTES TRIATHLON GRENOBLE,S2M (10),M,0 days 02:12:56.000000000,0 days 00:23:24.000000000,0 days 01:09:12.000000000,0 days 00:40:20.000000000
64,65,ANTONIN BREDY,CHAMBERY TRIATHLON,S1M (13),M,0 days 02:13:18.000000000,0 days 00:23:12.000000000,0 days 01:12:29.000000000,0 days 00:37:38.000000000
65,66,CLÉMENT VUILLET,NON LICENCIE,S1M (14),M,0 days 02:13:27.000000000,0 days 00:23:20.000000000,0 days 01:08:34.000000000,0 days 00:41:34.000000000
66,67,LIONEL LAFARGE,ASVEL TRIATHLON,V2M (9),M,0 days 02:13:56.000000000,0 days 00:24:59.000000000,,
67,68,GUSTAVO MONASTERIOS,TRIATHLON CLUB DE GENÈVE,S4M (12),M,0 days 02:13:56.000000000,0 days 00:23:50.000000000,0 days 01:12:56.000000000,0 days 00:37:11.000000000
68,69,STEPHANE GUILLON,ECSPR TRIATHLON,V1M (11),M,0 days 02:13:56.000000000,0 days 00:24:24.000000000,0 days 01:09:08.000000000,0 days 00:40:25.000000000
69,70,JULIEN GATINET,TRISALEVE ANNEMASSE,S3M (10),M,0 days 02:14:01.000000000,0 days 00:26:06.000000000,0 days 01:07:27.000000000,0 days 00:40:28.000000000
70,71,JULIEN GONIN,MACH 3 TRIATHLON,V1M (12),M,0 days 02:14:18.000000000,0 days 00:25:37.000000000,0 days 01:11:31.000000000,0 days 00:37:11.000000000
71,72,JULIEN VIOLET,TEAM MERMILLOD TRIATHLON,S4M (13),M,0 days 02:15:06.000000000,0 days 00:24:31.000000000,0 days 01:10:56.000000000,0 days 00:39:40.000000000
72,73,ERIC FRECHET,TRIATHLON CLUB DE GENÈVE,V3M (3),M,0 days 02:15:13.000000000,0 days 00:23:40.000000000,0 days 01:13:03.000000000,0 days 00:38:31.000000000
73,74,PIERRICK BERTRAND,GRESIVAUDAN TRIATHLON,V1M (13),M,0 days 02:15:15.000000000,0 days 00:22:43.000000000,0 days 01:13:18.000000000,0 days 00:39:14.000000000
74,75,PHILIPPE FRACES,TEAM MERMILLOD TRIATHLON,V3M (4),M,0 days 02:15:43.000000000,0 days 00:23:58.000000000,0 days 01:11:39.000000000,0 days 00:40:07.000000000
75,76,GUYLLAUME FREY,A L ECHIROLLES TRIATHLON,JUM (1),M,0 days 02:15:44.000000000,0 days 00:24:59.000000000,,
76,77,DAMIEN BEAL,ASMSE TRI 42,S3M (11),M,0 days 02:15:48.000000000,0 days 00:27:48.000000000,0 days 01:09:51.000000000,0 days 00:38:11.000000000
77,78,PRISKA GRANDJEAN,TRYVERDON,V2F (1),F,0 days 02:15:49.000000000,0 days 00:25:24.000000000,0 days 01:10:45.000000000,0 days 00:39:41.000000000
78,79,BENOIT MICHAUD,TRISALEVE ANNEMASSE,S3M (12),M,0 days 02:15:58.000000000,0 days 00:24:44.000000000,0 days 01:11:35.000000000,0 days 00:39:40.000000000
79,80,FREDERICK MACE,BOURG EN BRESSE TRIATHLON,V1M (14),M,0 days 02:16:09.000000000,0 days 00:26:16.000000000,0 days 01:11:58.000000000,0 days 00:37:55.000000000
80,81,STÉPHANE MOYROUD,LES HYDROS ANNECY TRIATHLON,V1M (15),M,0 days 02:16:23.000000000,0 days 00:23:48.000000000,0 days 01:11:29.000000000,0 days 00:41:07.000000000
81,82,BENOIT STEFANSKI,TRIALP,S4M (14),M,0 days 02:16:34.000000000,0 days 00:24:24.000000000,0 days 01:11:51.000000000,0 days 00:40:20.000000000
82,83,CHRISTOPHE COMTE,MONTELIMAR TRIATHLON,V2M (10),M,0 days 02:16:40.000000000,0 days 00:28:24.000000000,0 days 01:09:32.000000000,0 days 00:38:45.000000000
