,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
52,53,ARRACHART HUGO,LEMAN TRIATHLON CLUB,CAM (2),M,0 days 01:22:27.000000000,0 days 00:13:36.000000000,0 days 00:46:16.000000000,0 days 00:20:50.000000000
53,54,FREY GUYLLAUME,ECHIROLLES TRIATHLON,JUM (5),M,0 days 01:22:27.000000000,0 days 00:14:00.000000000,0 days 00:45:11.000000000,0 days 00:22:13.000000000
54,55,LEROUX GUILLAUME,TEAM MERMILLOD TRIATHLON,S2M (6),M,0 days 01:22:38.000000000,0 days 00:14:08.000000000,0 days 00:46:06.000000000,0 days 00:21:13.000000000
55,56,DESCARREGA FRÉDÉRIC,LÉMAN TRIATHLON CLUB THONON,V3M (1),M,0 days 01:22:46.000000000,0 days 00:13:35.000000000,0 days 00:44:12.000000000,0 days 00:23:34.000000000
56,57,GREGOT PHILIPPE,BOURG EN BRESSE TRIATHLON,V2M (5),M,0 days 01:22:47.000000000,0 days 00:13:59.000000000,0 days 00:44:38.000000000,0 days 00:22:54.000000000
57,58,DA SILVA JOAQUIM,GUILHERAND GRANGES TRIATHLON,V1M (10),M,0 days 01:22:51.000000000,0 days 00:12:45.000000000,0 days 00:46:14.000000000,0 days 00:22:11.000000000
58,59,BLANQUART EMMANUEL,LEVALLOIS TRIATHLON,S3M (10),M,0 days 01:22:57.000000000,0 days 00:12:13.000000000,0 days 00:46:44.000000000,0 days 00:22:55.000000000
59,60,ORLANDO ROBERTO,TMT MERMILLOD,V3M (2),M,0 days 01:22:59.000000000,0 days 00:14:49.000000000,0 days 00:43:47.000000000,0 days 00:23:16.000000000
60,61,TAVIRA ANTOINE,LEMAN TRIATHLON,V2M (6),M,0 days 01:23:34.000000000,0 days 00:13:36.000000000,0 days 00:46:35.000000000,0 days 00:22:00.000000000
61,62,FUSS GÉRALD,LES ALLIGATORS SEYNOD TRIATHLON,V4M (1),M,0 days 01:23:35.000000000,0 days 00:13:05.000000000,0 days 00:46:14.000000000,0 days 00:22:44.000000000
62,63,MANCINI MAURIZIO,ASVEL TRIATHLON,V2M (7),M,0 days 01:23:41.000000000,0 days 00:14:18.000000000,0 days 00:45:41.000000000,0 days 00:22:30.000000000
63,64,KRIZAN ALEXANDRE,PUBLIER TRIATHLON,S2M (7),M,0 days 01:23:46.000000000,0 days 00:14:01.000000000,0 days 00:46:47.000000000,0 days 00:20:50.000000000
64,65,ALLAGNAT HUGOLINE,VALLONS DE LA TOUR TRIATHLON,CAF (1),F,0 days 01:23:56.000000000,0 days 00:11:08.000000000,0 days 00:48:11.000000000,0 days 00:23:40.000000000
65,66,ARRACHART FREDERIC,LEMAN TRIATHLON CLUB,V2M (8),M,0 days 01:23:57.000000000,0 days 00:14:56.000000000,0 days 00:45:53.000000000,0 days 00:21:35.000000000
66,67,NOASCONE KEVIN,RILLIEUX TRIATHLON,S3M (11),M,0 days 01:24:00.000000000,0 days 00:15:23.000000000,0 days 00:45:03.000000000,0 days 00:22:16.000000000
67,68,LACROIX JULIEN,TRISPIRIDON OYONNAX,S4M (9),M,0 days 01:24:05.000000000,0 days 00:14:18.000000000,0 days 00:44:31.000000000,0 days 00:23:37.000000000
68,69,BURNET JEAN,NON LICENCIE,S3M (12),M,0 days 01:24:08.000000000,0 days 00:17:48.000000000,0 days 00:43:33.000000000,0 days 00:20:59.000000000
69,70,MONASTERIOS GUSTAVO,TRIATHLON CLUB GENEVE,S4M (10),M,0 days 01:24:10.000000000,0 days 00:13:57.000000000,0 days 00:46:55.000000000,0 days 00:20:59.000000000
70,71,VINCENT LOÏC,CHAMBÉRY TRIATHLON,S1M (12),M,0 days 01:24:20.000000000,0 days 00:13:10.000000000,0 days 00:44:53.000000000,0 days 00:25:16.000000000
71,72,ROD PATRICK,ASJ74,V1M (11),M,0 days 01:24:33.000000000,0 days 00:15:53.000000000,0 days 00:46:08.000000000,0 days 00:20:44.000000000
72,73,CELARD GUILLAUME,LES ALLIGATORS SEYNOD TRIATHLON,CAM (3),M,0 days 01:24:51.000000000,0 days 00:13:38.000000000,0 days 00:45:33.000000000,0 days 00:24:39.000000000
73,74,BERGER NICOLAS,AIX SAVOIE TRIATHLON,S3M (13),M,0 days 01:24:54.000000000,0 days 00:16:51.000000000,0 days 00:44:31.000000000,0 days 00:22:16.000000000
74,75,FONTAINE EMMANUEL,SAPEURS POMPIERS EVIAN LES BAINS,V1M (12),M,0 days 01:25:05.000000000,0 days 00:15:00.000000000,0 days 00:47:18.000000000,0 days 00:20:52.000000000
75,76,MEYLAN CHRISTOPHE,TECHBIKE GWA,V1M (13),M,0 days 01:25:25.000000000,0 days 00:13:37.000000000,0 days 00:46:14.000000000,0 days 00:24:32.000000000
76,77,GAGLIARDI ROCCO (ROGER),FREE IRON TEAM,V2M (9),M,0 days 01:25:28.000000000,0 days 00:15:58.000000000,0 days 00:45:16.000000000,0 days 00:22:53.000000000
77,78,RAMSEIER ALEXANDRE,GENEVATRIATHLONORG,S3M (14),M,0 days 01:25:42.000000000,0 days 00:14:51.000000000,0 days 00:46:40.000000000,0 days 00:22:39.000000000
78,79,GUIGNARD BRICE,LES ALLIGATORS SEYNOD TRIATHLON,S1M (13),M,0 days 01:25:47.000000000,0 days 00:13:33.000000000,0 days 00:46:15.000000000,0 days 00:25:05.000000000
79,80,GAILHOT JONATHAN,VALLONS DE LA TOUR TRIATHLON,S1M (14),M,0 days 01:25:49.000000000,0 days 00:14:55.000000000,0 days 00:48:59.000000000,0 days 00:20:46.000000000
80,81,ROBILLOT FRANCOIS,LES ALLIGATORS SEYNOD TRIATHLON,V1M (14),M,0 days 01:25:54.000000000,0 days 00:12:52.000000000,0 days 00:47:19.000000000,0 days 00:24:14.000000000
81,82,MCCORMICK MICHAEL,FREMANTLE,V4M (2),M,0 days 01:25:55.000000000,0 days 00:14:26.000000000,0 days 00:46:48.000000000,0 days 00:23:32.000000000
82,83,JORDAN GUILLAUME,TRIATHLON CLUB EVIAN,S2M (8),M,0 days 01:25:59.000000000,0 days 00:16:36.000000000,0 days 00:45:39.000000000,0 days 00:22:28.000000000
83,84,DAMALIX LUCAS,CHAMBÉRY TRIATHLON,CAM (4),M,0 days 01:26:09.000000000,0 days 00:13:54.000000000,0 days 00:49:25.000000000,0 days 00:21:33.000000000
84,85,FRECHET ERIC,TRIATHLON CLUB GENÈVE,V3M (3),M,0 days 01:26:17.000000000,0 days 00:13:43.000000000,0 days 00:47:21.000000000,0 days 00:23:52.000000000
85,86,BECHE MATHIAS,NON LICENCIE,S2M (9),M,0 days 01:26:23.000000000,0 days 00:14:55.000000000,0 days 00:45:25.000000000,0 days 00:24:23.000000000
86,87,VESIN PHILIPPE,TRIATHLON CLUB EVIAN,V1M (15),M,0 days 01:26:35.000000000,0 days 00:13:31.000000000,0 days 00:45:43.000000000,0 days 00:25:28.000000000
87,88,ARNAUD DAVID,LES ALLIGATORS SEYNOD TRIATHLON,V2M (10),M,0 days 01:26:36.000000000,0 days 00:14:00.000000000,0 days 00:47:27.000000000,0 days 00:23:50.000000000
88,89,BORNAND THIERRY,TRICANA,S1M (15),M,0 days 01:26:38.000000000,0 days 00:13:57.000000000,0 days 00:46:06.000000000,0 days 00:25:07.000000000
89,90,LOVIS CEDRIC,NON LICENCIE,S4M (11),M,0 days 01:26:38.000000000,0 days 00:13:15.000000000,0 days 00:48:39.000000000,0 days 00:23:02.000000000
90,91,SAINTIGNON PAULINE,TRISPIRIDON OYONNAX,S2F (1),F,0 days 01:26:46.000000000,0 days 00:15:01.000000000,0 days 00:49:49.000000000,0 days 00:20:34.000000000
91,92,RAMIREZ GILBERT RAY,NON LICENCIE,S4M (12),M,0 days 01:26:48.000000000,0 days 00:14:08.000000000,0 days 00:48:36.000000000,0 days 00:22:32.000000000
92,93,GAUMONT YANN,NON LICENCIE,S4M (13),M,0 days 01:26:51.000000000,0 days 00:14:45.000000000,0 days 00:46:16.000000000,0 days 00:24:15.000000000
93,94,BRUN JEAN-LUC,NON LICENCIE,V3M (4),M,0 days 01:26:53.000000000,0 days 00:14:22.000000000,0 days 00:46:25.000000000,0 days 00:24:00.000000000
