,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
22,23,SERIN FABIEN,ASMSE TRI 42,4 S4M,M,0 days 02:23:37.000000000,0 days 00:27:04.000000000,0 days 01:11:50.000000000,0 days 00:44:44.000000000
23,24,GAUCHER CHRISTOPHE,ASMSE TRI 42,1 V2M,M,0 days 02:24:48.000000000,0 days 00:28:33.000000000,0 days 01:13:43.000000000,0 days 00:42:33.000000000
24,25,JALON MAXIME,ASMSE TRI 42,5 S2M,M,0 days 02:25:45.000000000,0 days 00:22:28.000000000,0 days 01:21:43.000000000,0 days 00:41:36.000000000
25,26,CORNET GILLES,LANGOGNES TRIATHLON,2 V2M,M,0 days 02:26:15.000000000,0 days 00:28:48.000000000,0 days 01:16:11.000000000,0 days 00:41:17.000000000
26,27,D ETTORE JEAN-MARIE,PUISSANCE 3 COURNON,7 S3M,M,0 days 02:26:23.000000000,0 days 00:23:54.000000000,0 days 01:15:49.000000000,0 days 00:46:41.000000000
27,28,BERLIER PIERRE,ASMSE TRI 42,1 V5M,M,0 days 02:26:54.000000000,0 days 00:28:49.000000000,0 days 01:13:24.000000000,0 days 00:44:42.000000000
28,29,FAURE STÉPHANE,CLERMONT TRIATHLON,8 S3M,M,0 days 02:27:20.000000000,0 days 00:25:54.000000000,0 days 01:17:01.000000000,0 days 00:44:26.000000000
29,30,CAYROCHE BENJAMIN,CLERMONT TRIATHLON,3 S1M,M,0 days 02:28:24.000000000,0 days 00:23:41.000000000,0 days 01:15:06.000000000,0 days 00:49:37.000000000
30,31,LANIEL JOSEPH,ASMSE TRI 42,1 V6M,M,0 days 02:29:13.000000000,0 days 00:26:33.000000000,0 days 01:15:59.000000000,0 days 00:46:42.000000000
31,32,BAUJET YANNICK,CLERMONT TRIATHLON,3 V2M,M,0 days 02:30:29.000000000,0 days 00:25:16.000000000,0 days 01:20:04.000000000,0 days 00:45:11.000000000
32,33,DAUDEL LAURENT,TOBESPORT,5 S4M,M,0 days 02:33:07.000000000,0 days 00:25:26.000000000,0 days 01:23:47.000000000,0 days 00:43:55.000000000
33,34,PETRE CYRIL,LEMPDES TRIATHLON,6 S4M,M,0 days 02:33:26.000000000,0 days 00:22:36.000000000,0 days 01:20:14.000000000,0 days 00:50:36.000000000
34,35,TERRA CÉDRIC,ASMSE TRI 42,7 V1M,M,0 days 02:34:11.000000000,0 days 00:28:51.000000000,0 days 01:20:36.000000000,0 days 00:44:44.000000000
35,36,BISSARDON DOMINIQUE,TRIATHLON CLUB MONTS LYONNAIS,8 V1M,M,0 days 02:34:34.000000000,0 days 00:27:28.000000000,0 days 01:17:44.000000000,0 days 00:49:23.000000000
36,37,COUTINHO ALBERT,ROANNE TRIATHLON,9 V1M,M,0 days 02:34:36.000000000,0 days 00:25:14.000000000,0 days 01:19:45.000000000,0 days 00:49:39.000000000
37,38,CHORGNON LUDOVIC,VENDOME TRIATHLON,10 V1M,M,0 days 02:34:56.000000000,0 days 00:29:58.000000000,0 days 01:20:16.000000000,0 days 00:44:43.000000000
38,39,VENIER JEAN BAPTISTE,ASMSE TRI 42,7 S4M,M,0 days 02:35:25.000000000,0 days 00:27:54.000000000,0 days 01:22:38.000000000,0 days 00:44:54.000000000
39,40,DIDELET SEBASTIEN,RILLIEUX TRIATHLON,8 S4M,M,0 days 02:35:29.000000000,0 days 00:27:36.000000000,0 days 01:17:38.000000000,0 days 00:50:16.000000000
40,41,TAREL LAURENT,EFS RHONE ALPES TRI,9 S4M,M,0 days 02:36:38.000000000,0 days 00:25:58.000000000,0 days 01:23:34.000000000,0 days 00:47:07.000000000
41,42,GUILLERMIN THIERRY,TARARE TRIATHLON,11 V1M,M,0 days 02:36:46.000000000,0 days 00:27:21.000000000,0 days 01:22:15.000000000,0 days 00:47:10.000000000
42,43,BORDET GERARD,TRIATHLON CLUB DES MONTS DU LYONNAIS,10 S4M,M,0 days 02:36:47.000000000,0 days 00:31:12.000000000,0 days 01:17:52.000000000,0 days 00:47:45.000000000
43,44,RAGONNET NICOLAS,KRONOS TRIATHLON,12 V1M,M,0 days 02:37:19.000000000,0 days 00:30:06.000000000,0 days 01:18:23.000000000,0 days 00:48:51.000000000
44,45,MASSOT FABIEN,LEMPDES TRIATHLON,13 V1M,M,0 days 02:38:05.000000000,0 days 00:28:45.000000000,0 days 01:23:15.000000000,0 days 00:46:06.000000000
45,46,POUTEAU VINCENT,PUISSANCE 3 COURNON,14 V1M,M,0 days 02:38:08.000000000,0 days 00:27:59.000000000,0 days 01:23:12.000000000,0 days 00:46:58.000000000
46,47,HEURTEBISE HERVÉ,CLUB NON COMMUNQUÉ,11 S4M,M,0 days 02:38:17.000000000,0 days 00:31:18.000000000,0 days 01:23:10.000000000,0 days 00:43:49.000000000
47,48,DU CREST ETIENNE,TRIATHLON VILEFRANCHE SAÔNE VALLEE,9 S3M,M,0 days 02:38:51.000000000,0 days 00:27:24.000000000,0 days 01:21:23.000000000,0 days 00:50:06.000000000
