,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
169,170,FRYS BRUNO,TRI CLUB ISLE SUR LA SORGUE,V3M (7),M,0 days 05:00:51.000000000,0 days 00:26:28.000000000,0 days 03:01:56.000000000,0 days 01:32:28.000000000
170,171,PIALOT SYLVAIN,RILLIEUX TRIATHLON,V3M (8),M,0 days 05:01:05.000000000,0 days 00:26:47.000000000,0 days 03:02:22.000000000,0 days 01:31:56.000000000
171,172,CAPRA HERVÉ,MACH 3 TRIATHLON,V2M (20),M,0 days 05:01:09.000000000,0 days 00:32:13.000000000,0 days 02:50:22.000000000,0 days 01:38:35.000000000
172,173,GABOLDE SYLVAIN,RILLIEUX TRIATHLON,V3M (9),M,0 days 05:01:10.000000000,0 days 00:34:51.000000000,,
173,174,CLAIRON ERICK,NON LICENCIE,V2M (21),M,0 days 05:01:25.000000000,0 days 00:29:28.000000000,0 days 03:02:25.000000000,0 days 01:29:33.000000000
174,175,JACQUET PAUL,TRISPIRIDON OYONNAX,V5M (1),M,0 days 05:01:43.000000000,0 days 00:30:04.000000000,0 days 03:02:03.000000000,0 days 01:29:37.000000000
175,176,BONNIOT THIERRY,NON LICENCIE,V1M (39),M,0 days 05:01:49.000000000,0 days 00:26:33.000000000,0 days 03:01:42.000000000,0 days 01:33:35.000000000
176,177,GRANDCLEMENT LUDOVIC,HAUT JURA VO3 MAX TRIATHLON,S4M (34),M,0 days 05:01:59.000000000,0 days 00:30:18.000000000,0 days 02:56:23.000000000,0 days 01:35:19.000000000
177,178,BOUCHOT OLIVIER,AUTUN TRIATHLON,V2M (22),M,0 days 05:02:05.000000000,0 days 00:25:36.000000000,0 days 02:52:06.000000000,0 days 01:44:23.000000000
178,179,LEVY TRISTAN,CERCLE DES NAGEURS DE NYON,S4M (35),M,0 days 05:02:26.000000000,0 days 00:27:38.000000000,0 days 03:03:19.000000000,0 days 01:31:30.000000000
179,180,FOLEY SIMON,TRI TEAM PULLY,V1M (40),M,0 days 05:02:27.000000000,0 days 00:26:24.000000000,0 days 02:54:30.000000000,0 days 01:41:34.000000000
180,181,MARTIN JEREMY,TRISALEVE ANNEMASSE,S3M (43),M,0 days 05:03:21.000000000,0 days 00:24:52.000000000,0 days 03:00:36.000000000,0 days 01:37:54.000000000
181,182,GROSSETETE JEAN-MARC,VAULX EN VELIN TRIATHLON,V4M (2),M,0 days 05:03:33.000000000,0 days 00:28:58.000000000,0 days 03:02:48.000000000,0 days 01:31:48.000000000
182,183,ETTINGER JOËLLE,TRIATHLON CLUB GENÈVE / RUNNING PLANET,V2F (2),F,0 days 05:03:35.000000000,0 days 00:26:10.000000000,0 days 03:02:03.000000000,0 days 01:35:23.000000000
183,184,FONTAINE GILLES,VITROLLES TRIATHLON,V4M (3),M,0 days 05:03:38.000000000,0 days 00:25:52.000000000,0 days 02:58:04.000000000,0 days 01:39:43.000000000
184,185,CHOVIN RAPHAËL,ALBERTVILLE TARENTAISE TRIATHLON,V1M (41),M,0 days 05:03:49.000000000,0 days 00:26:20.000000000,0 days 02:56:16.000000000,0 days 01:41:14.000000000
185,186,DESPROGES GOTTERO CYRIL,ASVEL TRIATHLON,V2M (23),NaN,0 days 05:03:56.000000000,0 days 00:27:14.000000000,0 days 03:02:49.000000000,0 days 01:33:54.000000000
186,187,PALLEZ THOMAS,TRIATHLON CLUB MONTS DU LYONNAIS,S4M (36),M,0 days 05:04:17.000000000,0 days 00:24:56.000000000,0 days 02:56:57.000000000,0 days 01:42:25.000000000
187,188,MAURY LAURENT,CN PONTARLIER TRIATHLON,S4M (37),M,0 days 05:04:44.000000000,0 days 00:26:25.000000000,0 days 02:58:43.000000000,0 days 01:39:37.000000000
188,189,BOUNOUA LAÏD,GRESIVAUDAN TRIATHLON,V3M (10),M,0 days 05:05:19.000000000,0 days 00:26:55.000000000,0 days 03:03:13.000000000,0 days 01:35:12.000000000
189,190,DORGET LAURENT,TRISALEVE ANNEMASSE,V1M (42),M,0 days 05:05:22.000000000,0 days 00:33:40.000000000,0 days 02:51:58.000000000,0 days 01:39:45.000000000
190,191,BONNIER MATHIEU,GUC TRIATHLON,V4M (4),M,0 days 05:07:11.000000000,0 days 00:28:55.000000000,0 days 03:00:09.000000000,0 days 01:38:08.000000000
191,192,BARRIERE PHILIPPE,ALÉS TRIATHLON,V3M (11),M,0 days 05:07:32.000000000,0 days 00:32:12.000000000,0 days 02:52:45.000000000,0 days 01:42:35.000000000
192,193,MILLERET PATRICE,MARIGNANE TRIATHLON,V1M (43),M,0 days 05:07:38.000000000,0 days 00:26:51.000000000,0 days 03:08:37.000000000,0 days 01:32:11.000000000
193,194,MARTINO DOMINIQUE,AIX SAVOIE TRIATHLON,V4M (5),M,0 days 05:08:22.000000000,0 days 00:31:20.000000000,0 days 03:01:35.000000000,0 days 01:35:27.000000000
194,195,LEONARD LAURENT,VICHY TRAITHLON,V2M (24),M,0 days 05:08:26.000000000,0 days 00:25:23.000000000,0 days 02:57:26.000000000,0 days 01:45:38.000000000
195,196,RUFFET-BON-CORPS ROMAIN,1000 PATTES TRIATHLON GRENOBLE,S3M (44),M,0 days 05:09:01.000000000,0 days 00:26:26.000000000,0 days 03:05:11.000000000,0 days 01:37:25.000000000
196,197,LAUGIER SIMON,RILLIEUX TRIATHLON,S3M (45),M,0 days 05:09:19.000000000,0 days 00:24:29.000000000,,
197,198,COPIN RICHARD,SAINT PRIEST TRIATHLON,V5M (2),M,0 days 05:09:46.000000000,0 days 00:25:24.000000000,0 days 03:07:38.000000000,0 days 01:36:44.000000000
198,199,BARBEAU SIMON,NON LICENCIE,S4M (38),M,0 days 05:09:48.000000000,0 days 00:24:07.000000000,0 days 03:04:50.000000000,0 days 01:40:52.000000000
199,200,GEAYMOND OLIVIER,FONTANIL TRIATHLON,V2M (25),M,0 days 05:10:18.000000000,0 days 00:26:18.000000000,0 days 02:59:27.000000000,0 days 01:44:34.000000000
200,201,POSSETY FREDERIC,VAULX EN VELIN TRIATHLON,V2M (26),M,0 days 05:10:34.000000000,0 days 00:24:58.000000000,0 days 02:56:05.000000000,0 days 01:49:32.000000000
201,202,PERNOT FABRICE,CHAMBERY TRIATHLON,V3M (12),M,0 days 05:10:44.000000000,0 days 00:25:17.000000000,0 days 02:59:56.000000000,0 days 01:45:32.000000000
202,203,ROBERT CHRISTIAN,TRISALEVE ANNEMASSE,V2M (27),M,0 days 05:11:16.000000000,0 days 00:29:56.000000000,0 days 02:58:24.000000000,0 days 01:42:57.000000000
203,204,RICHARDET DAVID,DIJON SINGLETRACK,S2M (16),M,0 days 05:12:20.000000000,0 days 00:27:15.000000000,0 days 02:51:05.000000000,0 days 01:54:01.000000000
204,205,COUTURIER MÉLAINE,TEAM LIBERTY BIKE,S4M (39),M,0 days 05:13:49.000000000,0 days 00:25:27.000000000,0 days 03:10:15.000000000,0 days 01:38:07.000000000
205,206,DA MOTA PAIS MARIO,AQUAVELOPODE,V1M (44),M,0 days 05:14:30.000000000,0 days 00:24:50.000000000,0 days 03:08:17.000000000,0 days 01:41:23.000000000
206,207,DUHAUTOY LUDOVIC,SENS TRIATHLON,S4M (40),M,0 days 05:14:40.000000000,0 days 00:25:53.000000000,0 days 02:51:08.000000000,0 days 01:57:39.000000000
207,208,LUTHRINGER NATHALIA,FAST GUEBWILLER,S2F (4),F,0 days 05:15:20.000000000,0 days 00:24:23.000000000,,
208,209,HUMBERT MATHIEU,CN PONTARLIER TRIATHLON,S3M (46),M,0 days 05:15:59.000000000,0 days 00:29:09.000000000,,
209,210,MARGUERITTE ANAÏS,DIJON TRIATHLON,S3F (2),F,0 days 05:16:33.000000000,0 days 00:25:03.000000000,0 days 03:13:56.000000000,0 days 01:37:35.000000000
210,211,MOYNE ANTONIN,RILLIEUX TRIATHLON,S3M (47),M,0 days 05:16:43.000000000,0 days 00:32:26.000000000,0 days 03:08:04.000000000,0 days 01:36:15.000000000
211,212,MICHALLET ALAIN,A L ECHIROLLES TRIATHLON,V1M (45),M,0 days 05:16:47.000000000,0 days 00:25:00.000000000,0 days 03:01:05.000000000,0 days 01:50:43.000000000
212,213,WHITING SIMON,HAUT JURA VO3 MAX TRIATHLON,V2M (28),M,0 days 05:17:39.000000000,0 days 00:30:11.000000000,0 days 02:59:58.000000000,0 days 01:47:31.000000000
213,214,PEULET KEVIN,BOURG EN BRESSE TRIATHLON,S2M (17),M,0 days 05:18:00.000000000,0 days 00:25:02.000000000,0 days 02:54:52.000000000,0 days 01:58:06.000000000
